Identificador de URL;Nombre;Categorías;Nombre de propiedad 1;Valor de propiedad 1;Nombre de propiedad 2;Valor de propiedad 2;Nombre de propiedad 3;Valor de propiedad 3;Precio;Precio promocional;Peso (kg);Alto (cm);Ancho (cm);Profundidad (cm);Stock;SKU;Código de barras;Mostrar en tienda;Envío sin cargo;Descripción;Tags;Título para SEO;Descripción para SEO;Marca;Producto Físico;MPN (Número de pieza del fabricante);Sexo;Rango de edad;Costo
pack-x-3-musculosa-daily1;Pack x 3 Musculosa Daily;BASICOS;Talle;S;;;;;50,900.00;;0.20;2.00;20.00;20.00;18;SIMO10869;;SI;NO;"<div style=""background: #e9eae5; padding: 36px 32px 30px; text-align: center; position: relative; overflow: hidden;""><div style=""position: absolute; top: 0; left: 0; right: 0; height: 3px; background: linear-gradient(90deg,#90263A,#D5C792,#A2897B);"">&nbsp;</div><span style=""display: inline-block; border: 1px solid #A2897B; color: #a2897b; font-size: 9px; font-weight: bold; letter-spacing: 2.5px; text-transform: uppercase; padding: 4px 14px; margin-bottom: 18px;"">B&aacute;sicos</span><h1 style=""color: #3a2a2a; font-size: 26px; font-weight: 600; line-height: 1.2; margin-bottom: 10px;"">Pack x 3 Musculosa Daily</h1><p style=""color: #a2897b; font-size: 13px; font-weight: 300; letter-spacing: 0.5px; font-style: italic;""></p></div>

<div style=""background: #ffffff; padding: 24px 28px; margin-top: 2px;""><p style=""font-size: 9px; font-weight: bold; letter-spacing: 2px; text-transform: uppercase; color: #90263a; margin-bottom: 18px;"">Detalles de la prenda</p><table style=""width: 100%; border-collapse: collapse;""><tbody>
<tr style=""border-bottom: 1px solid #f0efec;""><td style=""padding: 12px 0; width: 100px; vertical-align: top;""><span style=""font-size: 9px; font-weight: bold; letter-spacing: 1.5px; text-transform: uppercase; color: #a2897b;"">Material</span></td><td style=""padding: 12px 0; font-size: 13px; color: #444; line-height: 1.6;"">Algodón con lycra, suave, liviano y con la elasticidad justa para adaptarse al cuerpo sin apretar.</td></tr>
<tr style=""border-bottom: 1px solid #f0efec;""><td style=""padding: 12px 0; width: 100px; vertical-align: top;""><span style=""font-size: 9px; font-weight: bold; letter-spacing: 1.5px; text-transform: uppercase; color: #a2897b;"">Dise&ntilde;o</span></td><td style=""padding: 12px 0; font-size: 13px; color: #444; line-height: 1.6;"">Corte clásico y escote redondeado con breteles finitos de raso que aportan un toque delicado y femenino.</td></tr>
<tr style=""border-bottom: 1px solid #f0efec;""><td style=""padding: 12px 0; width: 100px; vertical-align: top;""><span style=""font-size: 9px; font-weight: bold; letter-spacing: 1.5px; text-transform: uppercase; color: #a2897b;"">Detalles</span></td><td style=""padding: 12px 0; font-size: 13px; color: #444; line-height: 1.6;"">Terminaciones prolijas y calce al cuerpo. El bretel satinado suma un detalle sutil que eleva esta prenda básica.</td></tr>
<tr><td style=""padding: 12px 0; width: 100px; vertical-align: top;""><span style=""font-size: 9px; font-weight: bold; letter-spacing: 1.5px; text-transform: uppercase; color: #a2897b;"">Estilo</span></td><td style=""padding: 12px 0; font-size: 13px; color: #444; line-height: 1.6;"">Un trío de básicos infaltables, cómodos, versátiles y con un plus de estilo.</td></tr>
</tbody></table></div>
<div style=""background: #e9eae5; padding: 20px 28px; margin-top: 2px; display: flex; align-items: center; gap: 16px; flex-wrap: wrap;""><span style=""font-size: 9px; font-weight: bold; letter-spacing: 2px; text-transform: uppercase; color: #90263a; flex-shrink: 0;"">Cuidados</span><div style=""display: flex; gap: 8px; flex-wrap: wrap;""><span style=""background: #fff; color: #555; font-size: 11px; padding: 5px 13px; letter-spacing: 0.3px;"">&#10022; Lavar a mano o a máquina con agua fría</span>
<span style=""background: #fff; color: #555; font-size: 11px; padding: 5px 13px; letter-spacing: 0.3px;"">&#10022; No usar cloro ni secadora</span>
<span style=""background: #fff; color: #555; font-size: 11px; padding: 5px 13px; letter-spacing: 0.3px;"">&#10022; Secar a la sombra para mantener la forma, color y brillo del bretel</span></div></div>
<div style=""background: #f7f4f1; padding: 22px 28px 18px; margin-top: 2px; border-top: 1px solid #e0dbd5;""><p style=""font-size: 9px; font-weight: bold; letter-spacing: 2px; text-transform: uppercase; color: #90263a; margin-bottom: 14px;"">Gu&iacute;a de talles</p><img style=""display: block; width: 100%; height: auto;"" src=""https://d1a9qnv764bsoo.cloudfront.net/stores/601/496/rte/14-pack-x-3-musculosa-daily.png"" alt=""Gu&iacute;a de talles Pack x 3 Musculosa Daily"" /></div>
<div style=""background: #ffffff; padding: 20px 28px 24px; margin-top: 2px; border-bottom: 3px solid #90263A;""><div style=""background: #90263A; padding: 14px 20px; margin-bottom: 16px; display: flex; align-items: center; gap: 14px;""><div style=""width: 36px; height: 36px; border-radius: 50%; background: #ffffff; display: flex; align-items: center; justify-content: center; flex-shrink: 0;""><span style=""font-size: 14px; font-weight: bold; color: #90263a;"">A</span></div><div><p style=""font-size: 9px; letter-spacing: 2px; text-transform: uppercase; color: #d5c792; margin-bottom: 3px;"">Referencia de talle</p><p style=""font-size: 14px; color: #ffffff; font-weight: bold; letter-spacing: 0.3px;"">Ale usa talle L en este modelo</p></div></div><p style=""font-size: 11px; color: #aaa; text-align: center; margin-bottom: 10px;"">La modelo de la foto usa talle S</p><p style=""font-size: 10px; color: #000; text-align: center; font-style: italic; margin: 0;"">Todas las medidas son aproximadas y lineales. No son de contorno.</p><p style=""font-size: 10px; color: #ccc; text-align: center; font-style: italic; margin: 4px 0 0;"">Todas las prendas del pack son del mismo talle seleccionado.</p></div>";;;;;SI;;;;
pack-x-3-musculosa-daily1;;;Talle;M;;;;;50,900.00;;0.20;2.00;20.00;20.00;0;SIMO10870;;;;;;;;;;;;;
pack-x-3-musculosa-daily1;;;Talle;L;;;;;50,900.00;;0.20;2.00;20.00;20.00;0;SIMO10871;;;;;;;;;;;;;
pack-x-3-musculosa-daily1;;;Talle;XL;;;;;50,900.00;;0.20;2.00;20.00;20.00;8;SIMO10872;;;;;;;;;;;;;
pack-x-3-musculosa-abril1;Pack x 3 Musculosa Abril;BASICOS;Talle;S;;;;;56,500.00;;0.20;2.00;20.00;20.00;57;SIMO10864;;SI;NO;"<div style=""background: #e9eae5; padding: 36px 32px 30px; text-align: center; position: relative; overflow: hidden;""><div style=""position: absolute; top: 0; left: 0; right: 0; height: 3px; background: linear-gradient(90deg,#90263A,#D5C792,#A2897B);"">&nbsp;</div><span style=""display: inline-block; border: 1px solid #A2897B; color: #a2897b; font-size: 9px; font-weight: bold; letter-spacing: 2.5px; text-transform: uppercase; padding: 4px 14px; margin-bottom: 18px;"">B&aacute;sicos</span><h1 style=""color: #3a2a2a; font-size: 26px; font-weight: 600; line-height: 1.2; margin-bottom: 10px;"">Pack x 3 Musculosa Abril</h1><p style=""color: #a2897b; font-size: 13px; font-weight: 300; letter-spacing: 0.5px; font-style: italic;""></p></div>

<div style=""background: #ffffff; padding: 24px 28px; margin-top: 2px;""><p style=""font-size: 9px; font-weight: bold; letter-spacing: 2px; text-transform: uppercase; color: #90263a; margin-bottom: 18px;"">Detalles de la prenda</p><table style=""width: 100%; border-collapse: collapse;""><tbody>
<tr style=""border-bottom: 1px solid #f0efec;""><td style=""padding: 12px 0; width: 100px; vertical-align: top;""><span style=""font-size: 9px; font-weight: bold; letter-spacing: 1.5px; text-transform: uppercase; color: #a2897b;"">Material</span></td><td style=""padding: 12px 0; font-size: 13px; color: #444; line-height: 1.6;"">Algodón con lycra de textura suave y elasticidad justa. Cómodo, respirable y pensado para moverse con vos.</td></tr>
<tr style=""border-bottom: 1px solid #f0efec;""><td style=""padding: 12px 0; width: 100px; vertical-align: top;""><span style=""font-size: 9px; font-weight: bold; letter-spacing: 1.5px; text-transform: uppercase; color: #a2897b;"">Dise&ntilde;o</span></td><td style=""padding: 12px 0; font-size: 13px; color: #444; line-height: 1.6;"">Corte al cuerpo, escote cuadrado y breteles anchos que aportan sujeción sin perder estilo.</td></tr>
<tr style=""border-bottom: 1px solid #f0efec;""><td style=""padding: 12px 0; width: 100px; vertical-align: top;""><span style=""font-size: 9px; font-weight: bold; letter-spacing: 1.5px; text-transform: uppercase; color: #a2897b;"">Detalles</span></td><td style=""padding: 12px 0; font-size: 13px; color: #444; line-height: 1.6;"">Terminaciones prolijas y calce favorecedor que realza la silueta.</td></tr>
<tr><td style=""padding: 12px 0; width: 100px; vertical-align: top;""><span style=""font-size: 9px; font-weight: bold; letter-spacing: 1.5px; text-transform: uppercase; color: #a2897b;"">Estilo</span></td><td style=""padding: 12px 0; font-size: 13px; color: #444; line-height: 1.6;"">Un básico renovado para usar todo el año, solo o en capas.</td></tr>
</tbody></table></div>
<div style=""background: #e9eae5; padding: 20px 28px; margin-top: 2px; display: flex; align-items: center; gap: 16px; flex-wrap: wrap;""><span style=""font-size: 9px; font-weight: bold; letter-spacing: 2px; text-transform: uppercase; color: #90263a; flex-shrink: 0;"">Cuidados</span><div style=""display: flex; gap: 8px; flex-wrap: wrap;""><span style=""background: #fff; color: #555; font-size: 11px; padding: 5px 13px; letter-spacing: 0.3px;"">&#10022; Lavar a mano o a máquina con agua fría</span>
<span style=""background: #fff; color: #555; font-size: 11px; padding: 5px 13px; letter-spacing: 0.3px;"">&#10022; No usar cloro ni secadora</span>
<span style=""background: #fff; color: #555; font-size: 11px; padding: 5px 13px; letter-spacing: 0.3px;"">&#10022; Secar a la sombra para mantener forma y color</span></div></div>
<div style=""background: #f7f4f1; padding: 22px 28px 18px; margin-top: 2px; border-top: 1px solid #e0dbd5;""><p style=""font-size: 9px; font-weight: bold; letter-spacing: 2px; text-transform: uppercase; color: #90263a; margin-bottom: 14px;"">Gu&iacute;a de talles</p><img style=""display: block; width: 100%; height: auto;"" src=""https://d1a9qnv764bsoo.cloudfront.net/stores/601/496/rte/15-pack-x-3-musculosa-abril.png"" alt=""Gu&iacute;a de talles Pack x 3 Musculosa Abril"" /></div>
<div style=""background: #ffffff; padding: 20px 28px 24px; margin-top: 2px; border-bottom: 3px solid #90263A;""><div style=""background: #90263A; padding: 14px 20px; margin-bottom: 16px; display: flex; align-items: center; gap: 14px;""><div style=""width: 36px; height: 36px; border-radius: 50%; background: #ffffff; display: flex; align-items: center; justify-content: center; flex-shrink: 0;""><span style=""font-size: 14px; font-weight: bold; color: #90263a;"">A</span></div><div><p style=""font-size: 9px; letter-spacing: 2px; text-transform: uppercase; color: #d5c792; margin-bottom: 3px;"">Referencia de talle</p><p style=""font-size: 14px; color: #ffffff; font-weight: bold; letter-spacing: 0.3px;"">Ale usa talle L en este modelo</p></div></div><p style=""font-size: 11px; color: #aaa; text-align: center; margin-bottom: 10px;"">La modelo de la foto usa talle S</p><p style=""font-size: 10px; color: #000; text-align: center; font-style: italic; margin: 0;"">Todas las medidas son aproximadas y lineales. No son de contorno.</p><p style=""font-size: 10px; color: #ccc; text-align: center; font-style: italic; margin: 4px 0 0;"">Todas las prendas del pack son del mismo talle seleccionado.</p></div>";;;;;SI;;;;
pack-x-3-musculosa-abril1;;;Talle;M;;;;;56,500.00;;0.20;2.00;20.00;20.00;15;SIMO10865;;;;;;;;;;;;;
pack-x-3-musculosa-abril1;;;Talle;L;;;;;56,500.00;;0.20;2.00;20.00;20.00;9;SIMO10866;;;;;;;;;;;;;
pack-x-3-musculosa-abril1;;;Talle;XL;;;;;56,500.00;;0.20;2.00;20.00;20.00;0;SIMO10867;;;;;;;;;;;;;
pack-x-3-remeras-basicas;Pack x 3 Remeras Basicas (Blanco-Negro-Gris);BASICOS;Talle;S;;;;;59,700.00;;0.20;2.00;20.00;20.00;31;SIMO10810;;SI;NO;"<div style=""background: #e9eae5; padding: 36px 32px 30px; text-align: center; position: relative; overflow: hidden;""><div style=""position: absolute; top: 0; left: 0; right: 0; height: 3px; background: linear-gradient(90deg,#90263A,#D5C792,#A2897B);"">&nbsp;</div><span style=""display: inline-block; border: 1px solid #A2897B; color: #a2897b; font-size: 9px; font-weight: bold; letter-spacing: 2.5px; text-transform: uppercase; padding: 4px 14px; margin-bottom: 18px;"">B&aacute;sicos</span><h1 style=""color: #3a2a2a; font-size: 26px; font-weight: 600; line-height: 1.2; margin-bottom: 10px;"">Pack x 3 Remeras Basicas (Blanco-Negro-Gris)</h1><p style=""color: #a2897b; font-size: 13px; font-weight: 300; letter-spacing: 0.5px; font-style: italic;""></p></div>

<div style=""background: #ffffff; padding: 24px 28px; margin-top: 2px;""><p style=""font-size: 9px; font-weight: bold; letter-spacing: 2px; text-transform: uppercase; color: #90263a; margin-bottom: 18px;"">Detalles de la prenda</p><table style=""width: 100%; border-collapse: collapse;""><tbody>
<tr style=""border-bottom: 1px solid #f0efec;""><td style=""padding: 12px 0; width: 100px; vertical-align: top;""><span style=""font-size: 9px; font-weight: bold; letter-spacing: 1.5px; text-transform: uppercase; color: #a2897b;"">Material</span></td><td style=""padding: 12px 0; font-size: 13px; color: #444; line-height: 1.6;"">Algodón flame 100% de textura liviana, suave y con ese efecto levemente jaspeado que aporta un toque descontracturado.</td></tr>
<tr style=""border-bottom: 1px solid #f0efec;""><td style=""padding: 12px 0; width: 100px; vertical-align: top;""><span style=""font-size: 9px; font-weight: bold; letter-spacing: 1.5px; text-transform: uppercase; color: #a2897b;"">Dise&ntilde;o</span></td><td style=""padding: 12px 0; font-size: 13px; color: #444; line-height: 1.6;"">Corte clásico, escote redondo y manga corta. Calce cómodo que se adapta a tu rutina.</td></tr>
<tr style=""border-bottom: 1px solid #f0efec;""><td style=""padding: 12px 0; width: 100px; vertical-align: top;""><span style=""font-size: 9px; font-weight: bold; letter-spacing: 1.5px; text-transform: uppercase; color: #a2897b;"">Detalles</span></td><td style=""padding: 12px 0; font-size: 13px; color: #444; line-height: 1.6;"">Terminaciones prolijas, costuras reforzadas y base atemporal.</td></tr>
<tr><td style=""padding: 12px 0; width: 100px; vertical-align: top;""><span style=""font-size: 9px; font-weight: bold; letter-spacing: 1.5px; text-transform: uppercase; color: #a2897b;"">Estilo</span></td><td style=""padding: 12px 0; font-size: 13px; color: #444; line-height: 1.6;"">Un trío infalible de básicos esenciales para rotar todos los días.</td></tr>
</tbody></table></div>
<div style=""background: #e9eae5; padding: 20px 28px; margin-top: 2px; display: flex; align-items: center; gap: 16px; flex-wrap: wrap;""><span style=""font-size: 9px; font-weight: bold; letter-spacing: 2px; text-transform: uppercase; color: #90263a; flex-shrink: 0;"">Cuidados</span><div style=""display: flex; gap: 8px; flex-wrap: wrap;""><span style=""background: #fff; color: #555; font-size: 11px; padding: 5px 13px; letter-spacing: 0.3px;"">&#10022; Lavar con agua fría, preferentemente del revés</span>
<span style=""background: #fff; color: #555; font-size: 11px; padding: 5px 13px; letter-spacing: 0.3px;"">&#10022; No usar cloro</span>
<span style=""background: #fff; color: #555; font-size: 11px; padding: 5px 13px; letter-spacing: 0.3px;"">&#10022; Secar extendido a la sombra para preservar color y forma</span></div></div>
<div style=""background: #f7f4f1; padding: 22px 28px 18px; margin-top: 2px; border-top: 1px solid #e0dbd5;""><p style=""font-size: 9px; font-weight: bold; letter-spacing: 2px; text-transform: uppercase; color: #90263a; margin-bottom: 14px;"">Gu&iacute;a de talles</p><img style=""display: block; width: 100%; height: auto;"" src=""https://d1a9qnv764bsoo.cloudfront.net/stores/601/496/rte/16-pack-x-3-remeras-basicas-blanco-negro-gris.png"" alt=""Gu&iacute;a de talles Pack x 3 Remeras Basicas (Blanco-Negro-Gris)"" /></div>
<div style=""background: #ffffff; padding: 20px 28px 24px; margin-top: 2px; border-bottom: 3px solid #90263A;""><div style=""background: #90263A; padding: 14px 20px; margin-bottom: 16px; display: flex; align-items: center; gap: 14px;""><div style=""width: 36px; height: 36px; border-radius: 50%; background: #ffffff; display: flex; align-items: center; justify-content: center; flex-shrink: 0;""><span style=""font-size: 14px; font-weight: bold; color: #90263a;"">A</span></div><div><p style=""font-size: 9px; letter-spacing: 2px; text-transform: uppercase; color: #d5c792; margin-bottom: 3px;"">Referencia de talle</p><p style=""font-size: 14px; color: #ffffff; font-weight: bold; letter-spacing: 0.3px;"">Ale usa talle L en este modelo</p></div></div><p style=""font-size: 11px; color: #aaa; text-align: center; margin-bottom: 10px;"">La modelo de la foto usa talle S</p><p style=""font-size: 10px; color: #000; text-align: center; font-style: italic; margin: 0;"">Todas las medidas son aproximadas y lineales. No son de contorno.</p><p style=""font-size: 10px; color: #ccc; text-align: center; font-style: italic; margin: 4px 0 0;"">Todas las prendas del pack son del mismo talle seleccionado.</p></div>";;;;;SI;;;;
pack-x-3-remeras-basicas;;;Talle;M;;;;;59,700.00;;0.20;2.00;20.00;20.00;163;SIMO10811;;;;;;;;;;;;;
pack-x-3-remeras-basicas;;;Talle;L;;;;;59,700.00;;0.20;2.00;20.00;20.00;33;SIMO10812;;;;;;;;;;;;;
top-mina-negro;Top Mina Negro;BASICOS;Talle;S/M;;;;;21,500.00;;0.20;2.00;20.00;20.00;9;SIMO10803;;SI;NO;"<div style=""background: #e9eae5; padding: 36px 32px 30px; text-align: center; position: relative; overflow: hidden;""><div style=""position: absolute; top: 0; left: 0; right: 0; height: 3px; background: linear-gradient(90deg,#90263A,#D5C792,#A2897B);"">&nbsp;</div><span style=""display: inline-block; border: 1px solid #A2897B; color: #a2897b; font-size: 9px; font-weight: bold; letter-spacing: 2.5px; text-transform: uppercase; padding: 4px 14px; margin-bottom: 18px;"">B&aacute;sicos</span><h1 style=""color: #3a2a2a; font-size: 26px; font-weight: 600; line-height: 1.2; margin-bottom: 10px;"">Top Mina Negro</h1><p style=""color: #a2897b; font-size: 13px; font-weight: 300; letter-spacing: 0.5px; font-style: italic;""></p></div>

<div style=""background: #ffffff; padding: 24px 28px; margin-top: 2px;""><p style=""font-size: 9px; font-weight: bold; letter-spacing: 2px; text-transform: uppercase; color: #90263a; margin-bottom: 18px;"">Detalles de la prenda</p><table style=""width: 100%; border-collapse: collapse;""><tbody>
<tr style=""border-bottom: 1px solid #f0efec;""><td style=""padding: 12px 0; width: 100px; vertical-align: top;""><span style=""font-size: 9px; font-weight: bold; letter-spacing: 1.5px; text-transform: uppercase; color: #a2897b;"">Material</span></td><td style=""padding: 12px 0; font-size: 13px; color: #444; line-height: 1.6;"">Microfibra suave y liviana, con textura sedosa al tacto y gran elasticidad que se adapta al cuerpo como una segunda piel.</td></tr>
<tr style=""border-bottom: 1px solid #f0efec;""><td style=""padding: 12px 0; width: 100px; vertical-align: top;""><span style=""font-size: 9px; font-weight: bold; letter-spacing: 1.5px; text-transform: uppercase; color: #a2897b;"">Dise&ntilde;o</span></td><td style=""padding: 12px 0; font-size: 13px; color: #444; line-height: 1.6;"">Silueta cropped, escote recto y breteles finos. Una prenda minimalista con calce cómodo y favorecedor.</td></tr>
<tr style=""border-bottom: 1px solid #f0efec;""><td style=""padding: 12px 0; width: 100px; vertical-align: top;""><span style=""font-size: 9px; font-weight: bold; letter-spacing: 1.5px; text-transform: uppercase; color: #a2897b;"">Detalles</span></td><td style=""padding: 12px 0; font-size: 13px; color: #444; line-height: 1.6;"">Terminaciones suaves al contacto con la piel y costuras invisibles para un acabado prolijo y sin marcas.</td></tr>
<tr><td style=""padding: 12px 0; width: 100px; vertical-align: top;""><span style=""font-size: 9px; font-weight: bold; letter-spacing: 1.5px; text-transform: uppercase; color: #a2897b;"">Estilo</span></td><td style=""padding: 12px 0; font-size: 13px; color: #444; line-height: 1.6;"">Básico y versátil, ideal para usar solo o como base en looks de capas.</td></tr>
</tbody></table></div>
<div style=""background: #e9eae5; padding: 20px 28px; margin-top: 2px; display: flex; align-items: center; gap: 16px; flex-wrap: wrap;""><span style=""font-size: 9px; font-weight: bold; letter-spacing: 2px; text-transform: uppercase; color: #90263a; flex-shrink: 0;"">Cuidados</span><div style=""display: flex; gap: 8px; flex-wrap: wrap;""><span style=""background: #fff; color: #555; font-size: 11px; padding: 5px 13px; letter-spacing: 0.3px;"">&#10022; Lavar a mano o a máquina con agua fría</span>
<span style=""background: #fff; color: #555; font-size: 11px; padding: 5px 13px; letter-spacing: 0.3px;"">&#10022; No usar cloro</span>
<span style=""background: #fff; color: #555; font-size: 11px; padding: 5px 13px; letter-spacing: 0.3px;"">&#10022; Secar extendido a la sombra para conservar elasticidad y color</span></div></div>
<div style=""background: #f7f4f1; padding: 22px 28px 18px; margin-top: 2px; border-top: 1px solid #e0dbd5;""><p style=""font-size: 9px; font-weight: bold; letter-spacing: 2px; text-transform: uppercase; color: #90263a; margin-bottom: 14px;"">Gu&iacute;a de talles</p><img style=""display: block; width: 100%; height: auto;"" src=""https://d1a9qnv764bsoo.cloudfront.net/stores/601/496/rte/17-top-mina-negro.png"" alt=""Gu&iacute;a de talles Top Mina Negro"" /></div>
<div style=""background: #ffffff; padding: 20px 28px 24px; margin-top: 2px; border-bottom: 3px solid #90263A;""><div style=""background: #90263A; padding: 14px 20px; margin-bottom: 16px; display: flex; align-items: center; gap: 14px;""><div style=""width: 36px; height: 36px; border-radius: 50%; background: #ffffff; display: flex; align-items: center; justify-content: center; flex-shrink: 0;""><span style=""font-size: 14px; font-weight: bold; color: #90263a;"">A</span></div><div><p style=""font-size: 9px; letter-spacing: 2px; text-transform: uppercase; color: #d5c792; margin-bottom: 3px;"">Referencia de talle</p><p style=""font-size: 14px; color: #ffffff; font-weight: bold; letter-spacing: 0.3px;"">Ale usa talle L en este modelo</p></div></div><p style=""font-size: 11px; color: #aaa; text-align: center; margin-bottom: 10px;"">La modelo de la foto usa talle S</p><p style=""font-size: 10px; color: #000; text-align: center; font-style: italic; margin: 0;"">Todas las medidas son aproximadas y lineales. No son de contorno.</p></div>";;;;;SI;;;;
top-mina-negro;;;Talle;L/XL;;;;;21,500.00;;0.20;2.00;20.00;20.00;0;SIMO10804;;;;;;;;;;;;;
top-mina-blanco;Top Mina Blanco;BASICOS;Talle;S/M;;;;;20,500.00;;0.20;2.00;20.00;20.00;12;SIMO10801;;SI;NO;"<div style=""background: #e9eae5; padding: 36px 32px 30px; text-align: center; position: relative; overflow: hidden;""><div style=""position: absolute; top: 0; left: 0; right: 0; height: 3px; background: linear-gradient(90deg,#90263A,#D5C792,#A2897B);"">&nbsp;</div><span style=""display: inline-block; border: 1px solid #A2897B; color: #a2897b; font-size: 9px; font-weight: bold; letter-spacing: 2.5px; text-transform: uppercase; padding: 4px 14px; margin-bottom: 18px;"">B&aacute;sicos</span><h1 style=""color: #3a2a2a; font-size: 26px; font-weight: 600; line-height: 1.2; margin-bottom: 10px;"">Top Mina Blanco</h1><p style=""color: #a2897b; font-size: 13px; font-weight: 300; letter-spacing: 0.5px; font-style: italic;""></p></div>

<div style=""background: #ffffff; padding: 24px 28px; margin-top: 2px;""><p style=""font-size: 9px; font-weight: bold; letter-spacing: 2px; text-transform: uppercase; color: #90263a; margin-bottom: 18px;"">Detalles de la prenda</p><table style=""width: 100%; border-collapse: collapse;""><tbody>
<tr style=""border-bottom: 1px solid #f0efec;""><td style=""padding: 12px 0; width: 100px; vertical-align: top;""><span style=""font-size: 9px; font-weight: bold; letter-spacing: 1.5px; text-transform: uppercase; color: #a2897b;"">Material</span></td><td style=""padding: 12px 0; font-size: 13px; color: #444; line-height: 1.6;"">Microfibra suave y liviana, con textura sedosa al tacto y gran elasticidad que se adapta al cuerpo como una segunda piel.</td></tr>
<tr style=""border-bottom: 1px solid #f0efec;""><td style=""padding: 12px 0; width: 100px; vertical-align: top;""><span style=""font-size: 9px; font-weight: bold; letter-spacing: 1.5px; text-transform: uppercase; color: #a2897b;"">Dise&ntilde;o</span></td><td style=""padding: 12px 0; font-size: 13px; color: #444; line-height: 1.6;"">Silueta cropped, escote recto y breteles finos. Una prenda minimalista con calce cómodo y favorecedor.</td></tr>
<tr style=""border-bottom: 1px solid #f0efec;""><td style=""padding: 12px 0; width: 100px; vertical-align: top;""><span style=""font-size: 9px; font-weight: bold; letter-spacing: 1.5px; text-transform: uppercase; color: #a2897b;"">Detalles</span></td><td style=""padding: 12px 0; font-size: 13px; color: #444; line-height: 1.6;"">Terminaciones suaves al contacto con la piel y costuras invisibles para un acabado prolijo y sin marcas.</td></tr>
<tr><td style=""padding: 12px 0; width: 100px; vertical-align: top;""><span style=""font-size: 9px; font-weight: bold; letter-spacing: 1.5px; text-transform: uppercase; color: #a2897b;"">Estilo</span></td><td style=""padding: 12px 0; font-size: 13px; color: #444; line-height: 1.6;"">Básico y versátil, ideal para usar solo o como base en looks de capas.</td></tr>
</tbody></table></div>
<div style=""background: #e9eae5; padding: 20px 28px; margin-top: 2px; display: flex; align-items: center; gap: 16px; flex-wrap: wrap;""><span style=""font-size: 9px; font-weight: bold; letter-spacing: 2px; text-transform: uppercase; color: #90263a; flex-shrink: 0;"">Cuidados</span><div style=""display: flex; gap: 8px; flex-wrap: wrap;""><span style=""background: #fff; color: #555; font-size: 11px; padding: 5px 13px; letter-spacing: 0.3px;"">&#10022; Lavar a mano o a máquina con agua fría</span>
<span style=""background: #fff; color: #555; font-size: 11px; padding: 5px 13px; letter-spacing: 0.3px;"">&#10022; No usar cloro</span>
<span style=""background: #fff; color: #555; font-size: 11px; padding: 5px 13px; letter-spacing: 0.3px;"">&#10022; Secar extendido a la sombra para conservar elasticidad y color</span></div></div>
<div style=""background: #f7f4f1; padding: 22px 28px 18px; margin-top: 2px; border-top: 1px solid #e0dbd5;""><p style=""font-size: 9px; font-weight: bold; letter-spacing: 2px; text-transform: uppercase; color: #90263a; margin-bottom: 14px;"">Gu&iacute;a de talles</p><img style=""display: block; width: 100%; height: auto;"" src=""https://d1a9qnv764bsoo.cloudfront.net/stores/601/496/rte/18-top-mina-blanco.png"" alt=""Gu&iacute;a de talles Top Mina Blanco"" /></div>
<div style=""background: #ffffff; padding: 20px 28px 24px; margin-top: 2px; border-bottom: 3px solid #90263A;""><div style=""background: #90263A; padding: 14px 20px; margin-bottom: 16px; display: flex; align-items: center; gap: 14px;""><div style=""width: 36px; height: 36px; border-radius: 50%; background: #ffffff; display: flex; align-items: center; justify-content: center; flex-shrink: 0;""><span style=""font-size: 14px; font-weight: bold; color: #90263a;"">A</span></div><div><p style=""font-size: 9px; letter-spacing: 2px; text-transform: uppercase; color: #d5c792; margin-bottom: 3px;"">Referencia de talle</p><p style=""font-size: 14px; color: #ffffff; font-weight: bold; letter-spacing: 0.3px;"">Ale usa talle L en este modelo</p></div></div><p style=""font-size: 11px; color: #aaa; text-align: center; margin-bottom: 10px;"">La modelo de la foto usa talle S</p><p style=""font-size: 10px; color: #000; text-align: center; font-style: italic; margin: 0;"">Todas las medidas son aproximadas y lineales. No son de contorno.</p></div>";;;;;SI;;;;
top-mina-blanco;;;Talle;L/XL;;;;;20,500.00;;0.20;2.00;20.00;20.00;7;SIMO10802;;;;;;;;;;;;;
