"Identificador de URL";Nombre;Categorías;"Nombre de propiedad 1";"Valor de propiedad 1";"Nombre de propiedad 2";"Valor de propiedad 2";"Nombre de propiedad 3";"Valor de propiedad 3";Precio;"Precio promocional";"Peso (kg)";"Alto (cm)";"Ancho (cm)";"Profundidad (cm)";Stock;SKU;"Código de barras";"Mostrar en tienda";"Envío sin cargo";Descripción;Tags;"Título para SEO";"Descripción para SEO";Marca;"Producto Físico";"MPN (Número de pieza del fabricante)";Sexo;"Rango de edad";Costo
camisa-rose-1nej4;;;Talle;M;;;;;64,900.00;55,165.00;0.10;2.00;20.00;20.00;67;SIMO12345;;;;;;;;;;;;;
camisa-rose-1nej4;;;Talle;L;;;;;64,900.00;55,165.00;0.10;2.00;20.00;20.00;127;SIMO12346;;;;;;;;;;;;;
camisa-lidia;"Camisa Domaine";"OTOÑO - INVIERNO > CAMISAS Y BLUSAS, ADELANTO OTOÑO INVIERNO";Talle;S;;;;;59,990.00;50,992.00;0.10;2.00;10.00;20.00;25;SIMO11797;;SI;NO;"<div class=""pointer-events-none h-px w-px"" aria-hidden=""true"" data-edge=""true""><strong data-start=""0"" data-end=""59"">CAMISA DE BRODERY CON PLISADO EN EL FRENTE Y CUELLO MAO</strong></div>
<div class=""pointer-events-none h-px w-px"" aria-hidden=""true"" data-edge=""true"">&nbsp;</div>
<article class=""text-token-text-primary w-full focus:outline-none scroll-mt-[calc(var(--header-height)+min(200px,max(70px,20svh)))]"" dir=""auto"" tabindex=""-1"" data-turn-id=""request-688798fd-41b4-800c-b601-b36325891bbf-13"" data-testid=""conversation-turn-428"" data-scroll-anchor=""true"" data-turn=""assistant"">
<div class=""text-base my-auto mx-auto pb-10 [--thread-content-margin:--spacing(4)] thread-sm:[--thread-content-margin:--spacing(6)] thread-lg:[--thread-content-margin:--spacing(16)] px-(--thread-content-margin)"">
<div class=""[--thread-content-max-width:40rem] thread-lg:[--thread-content-max-width:48rem] mx-auto max-w-(--thread-content-max-width) flex-1 group/turn-messages focus-visible:outline-hidden relative flex w-full min-w-0 flex-col agent-turn"" tabindex=""-1"">
<div class=""flex max-w-full flex-col grow"">
<div class=""min-h-8 text-message relative flex w-full flex-col items-end gap-2 text-start break-words whitespace-normal [.text-message+&amp;]:mt-5"" dir=""auto"" data-message-author-role=""assistant"" data-message-id=""1fd2c339-7ed6-46fd-bf59-9edf1a499767"" data-message-model-slug=""gpt-5-mini"">
<div class=""flex w-full flex-col gap-1 empty:hidden first:pt-[1px]"">
<div class=""markdown prose dark:prose-invert w-full break-words light markdown-new-styling"">
<p data-start=""63"" data-end=""518"">? <strong data-start=""65"" data-end=""78"">Material:</strong> brodery, liviano y respirable.<br data-start=""146"" data-end=""149"" />? <strong data-start=""151"" data-end=""162"">Dise&ntilde;o:</strong> Cuello mao y frente con plisado que aporta un detalle elegante y femenino.<br data-start=""237"" data-end=""240"" data-is-only-node="""" />? <strong data-start=""242"" data-end=""252"">Calce:</strong> Corte recto y c&oacute;modo, ideal para un look prolijo y con movimiento natural.<br data-start=""327"" data-end=""330"" />? <strong data-start=""332"" data-end=""345"">Detalles:</strong> Terminaciones cuidadas que realzan su estilo artesanal y rom&aacute;ntico.<br data-start=""413"" data-end=""416"" />? <strong data-start=""418"" data-end=""429"">Estilo:</strong> Vers&aacute;til y sofisticada, perfecta para outfits casuales o combinaciones m&aacute;s arregladas.</p>
<p data-start=""520"" data-end=""538""><strong data-start=""520"" data-end=""536"">C&oacute;mo usarla:</strong></p>
<ul data-start=""539"" data-end=""725"">
<li data-start=""539"" data-end=""601"">
<p data-start=""541"" data-end=""601"">Con jeans o pantalones sastreros para un look casual chic.</p>
</li>
<li data-start=""602"" data-end=""667"">
<p data-start=""604"" data-end=""667"">Con faldas midi o pantalones de lino para un estilo m&aacute;s boho.</p>
</li>
<li data-start=""668"" data-end=""725"">
<p data-start=""670"" data-end=""725"">Ideal para llevar sola o debajo de un blazer liviano.</p>
</li>
</ul>
<p data-start=""727"" data-end=""855"" data-is-last-node="""" data-is-only-node=""""><strong data-start=""727"" data-end=""740"">Cuidados:</strong> Lavar a mano con agua fr&iacute;a. No usar secadora para mantener el brodery y los detalles intactos.</p>
</div>
</div>
</div>
</div>
<div class=""z-0 flex min-h-[46px] justify-start"">
<table dir=""ltr"" style=""table-layout: fixed; font-size: 10pt; font-family: Arial; width: 0px; border: none;"" border=""1"" cellspacing=""0"" cellpadding=""0"" data-sheets-root=""1"" data-sheets-baot=""1""><colgroup><col width=""100"" /><col width=""92"" /><col width=""102"" /><col width=""105"" /></colgroup>
<tbody>
<tr style=""height: 21px;"">
<td style=""border-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; font-weight: bold;"">MEDIDAS</td>
<td style=""border-top-color: #000000; border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; font-weight: bold; text-align: center;"">HOMBROS</td>
<td style=""border-top-color: #000000; border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; font-weight: bold; text-align: center;"">SISA</td>
<td style=""border-top-color: #000000; border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; font-weight: bold; text-align: center;"">LARGO</td>
</tr>
<tr style=""height: 21px;"">
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-left-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom;"">TALLE S</td>
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; text-align: center;"">38 CM</td>
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; text-align: center;"">46 CM</td>
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; text-align: center;"">65 CM</td>
</tr>
<tr style=""height: 21px;"">
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-left-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom;"">TALLE M</td>
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; text-align: center;"">40 CM</td>
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; text-align: center;"">49 CM</td>
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; text-align: center;"">66 CM</td>
</tr>
<tr style=""height: 21px;"">
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-left-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom;"">TALLE L</td>
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; text-align: center;"">42 CM</td>
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; text-align: center;"">52 CM</td>
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; text-align: center;"">67 CM</td>
</tr>
</tbody>
</table>
<p>&nbsp;</p>
<p>La modelo de la foto usa talle S, Ale usa talle L.</p>
<p>TODAS LAS MEDIDAS SON LINEALES Y APROXIMADAS, NO SON DE CONTORNO.</p>
</div>
<div class=""mt-3 w-full empty:hidden"">
<div class=""text-center"">&nbsp;</div>
</div>
</div>
</div>
</article>";;"Camisa Lidia de brodery algodón, cuello mao y plisado frontal";"Descubrí la Camisa Lidia de brodery en algodón, con cuello mao y plisado. Femenina, versátil y cómoda. ¡Sumala a tu look y destacá tu estilo hoy!";;SI;;;;
camisa-lidia;;;Talle;M;;;;;59,990.00;50,992.00;0.10;2.00;10.00;20.00;74;SIMO11798;;;;;;;;;;;;;
camisa-lidia;;;Talle;L;;;;;59,990.00;50,992.00;0.10;2.00;10.00;20.00;80;SIMO11799;;;;;;;;;;;;;
camisa-violeta-negro;"Camisa Pinot Negro";"OTOÑO - INVIERNO > CAMISAS Y BLUSAS";Talle;S;;;;;65,990.00;56,092.00;0.20;0.01;0.10;0.20;0;SIMO11785;;SI;NO;"<div class=""pointer-events-none h-px w-px"" aria-hidden=""true"" data-edge=""true"">
<p data-start=""0"" data-end=""57""><strong data-start=""0"" data-end=""55"">CAMISA DE ALGOD&Oacute;N CON BORDADO Y CALADO EN EL FRENTE</strong></p>
<p data-start=""59"" data-end=""436"">? <strong data-start=""61"" data-end=""74"">Material:</strong> algod&oacute;n, suave, fresco y respirable para el uso diario.<br data-start=""135"" data-end=""138"" />? <strong data-start=""140"" data-end=""151"">Dise&ntilde;o:</strong> Delicado bordado combinado con calado en el frente que aporta un toque artesanal y femenino.<br data-start=""244"" data-end=""247"" data-is-only-node="""" />? <strong data-start=""249"" data-end=""259"">Calce:</strong> Corte relajado que garantiza comodidad y libertad de movimiento.<br data-start=""324"" data-end=""327"" />? <strong data-start=""329"" data-end=""340"">Estilo:</strong> Vers&aacute;til y elegante, perfecta para sumar detalle y textura a looks casuales o m&aacute;s arreglados.</p>
<p data-start=""438"" data-end=""456""><strong data-start=""438"" data-end=""454"">C&oacute;mo usarla:</strong></p>
<ul data-start=""457"" data-end=""671"">
<li data-start=""457"" data-end=""522"">
<p data-start=""459"" data-end=""522"">Con jeans o pantalones de lino para un look fresco y natural.</p>
</li>
<li data-start=""523"" data-end=""588"">
<p data-start=""525"" data-end=""588"">Con faldas o shorts para un estilo m&aacute;s rom&aacute;ntico y veraniego.</p>
</li>
<li data-start=""589"" data-end=""671"">
<p data-start=""591"" data-end=""671"">Ideal para combinar con accesorios de fibras naturales o bijouterie artesanal.</p>
</li>
</ul>
<p data-start=""673"" data-end=""792"" data-is-last-node="""" data-is-only-node=""""><strong data-start=""673"" data-end=""686"">Cuidados:</strong> Lavar a mano o en ciclo delicado con agua fr&iacute;a. No usar secadora para preservar los bordados y el calado.</p>
<table dir=""ltr"" style=""table-layout: fixed; font-size: 10pt; font-family: Arial; width: 0px; border: none;"" border=""1"" cellspacing=""0"" cellpadding=""0"" data-sheets-root=""1"" data-sheets-baot=""1""><colgroup><col width=""100"" /><col width=""92"" /><col width=""102"" /></colgroup>
<tbody>
<tr style=""height: 21px;"">
<td style=""border-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; font-weight: bold; text-align: center;"">MEDIDAS</td>
<td style=""border-top-color: #000000; border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; font-weight: bold; text-align: center;"">SISA</td>
<td style=""border-top-color: #000000; border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; font-weight: bold; text-align: center;"">LARGO</td>
</tr>
<tr style=""height: 21px;"">
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-left-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; font-weight: bold; text-align: center;"">TALLE S</td>
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; text-align: center;"">57 CM</td>
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; text-align: center;"">65 CM</td>
</tr>
<tr style=""height: 21px;"">
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-left-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; font-weight: bold; text-align: center;"">TALLE M</td>
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; text-align: center;"">59 CM</td>
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; text-align: center;"">67 CM</td>
</tr>
<tr style=""height: 21px;"">
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-left-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; font-weight: bold; text-align: center;"">TALLE L</td>
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; text-align: center;"">61 CM</td>
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; text-align: center;"">69 CM</td>
</tr>
</tbody>
</table>
<p>&nbsp;</p>
<p>La modelo de la foto usa talle S, Ale usa talle L.</p>
<p>TODAS LAS MEDIDAS SON LINEALES Y APROXIMADAS, NO SON DE CONTORNO.</p>
</div>";;;;;SI;;;;
camisa-violeta-negro;;;Talle;M;;;;;65,990.00;56,092.00;0.20;0.01;0.10;0.20;13;SIMO11786;;;;;;;;;;;;;
camisa-violeta-negro;;;Talle;L;;;;;65,990.00;56,092.00;0.20;0.01;0.10;0.20;34;SIMO11787;;;;;;;;;;;;;
camisa-rouge;"Camisa Rouge";"OTOÑO - INVIERNO > CAMISAS Y BLUSAS, ADELANTO OTOÑO INVIERNO";Talle;S;;;;;65,990.00;56,092.00;0.10;2.00;10.00;20.00;8;SIMO11770;;SI;NO;"<div class=""pointer-events-none h-px w-px"" aria-hidden=""true"" data-edge=""true"">
<article class=""text-token-text-primary w-full focus:outline-none scroll-mt-[calc(var(--header-height)+min(200px,max(70px,20svh)))]"" dir=""auto"" tabindex=""-1"" data-turn-id=""request-688798fd-41b4-800c-b601-b36325891bbf-1"" data-testid=""conversation-turn-404"" data-scroll-anchor=""true"" data-turn=""assistant"">
<div class=""text-base my-auto mx-auto pb-10 [--thread-content-margin:--spacing(4)] thread-sm:[--thread-content-margin:--spacing(6)] thread-lg:[--thread-content-margin:--spacing(16)] px-(--thread-content-margin)"">
<div class=""[--thread-content-max-width:40rem] thread-lg:[--thread-content-max-width:48rem] mx-auto max-w-(--thread-content-max-width) flex-1 group/turn-messages focus-visible:outline-hidden relative flex w-full min-w-0 flex-col agent-turn"" tabindex=""-1"">
<div class=""flex max-w-full flex-col grow"">
<div class=""min-h-8 text-message relative flex w-full flex-col items-end gap-2 text-start break-words whitespace-normal [.text-message+&amp;]:mt-5"" dir=""auto"" data-message-author-role=""assistant"" data-message-id=""06de00e4-d787-47e9-80cd-e7b1dc0b16e1"" data-message-model-slug=""gpt-5"">
<div class=""flex w-full flex-col gap-1 empty:hidden first:pt-[1px]"">
<div class=""markdown prose dark:prose-invert w-full break-words light markdown-new-styling"">
<div class=""pointer-events-none h-px w-px"" aria-hidden=""true"" data-edge=""true"">
<div class=""pointer-events-none h-px w-px"" aria-hidden=""true"" data-edge=""true"">&nbsp;</div>
<article class=""text-token-text-primary w-full focus:outline-none scroll-mt-[calc(var(--header-height)+min(200px,max(70px,20svh)))]"" dir=""auto"" tabindex=""-1"" data-turn-id=""request-68e53188-7cc8-832e-86dc-0dd142ab669f-16"" data-testid=""conversation-turn-6"" data-scroll-anchor=""true"" data-turn=""assistant"">
<div class=""text-base my-auto mx-auto pb-10 [--thread-content-margin:--spacing(4)] thread-sm:[--thread-content-margin:--spacing(6)] thread-lg:[--thread-content-margin:--spacing(16)] px-(--thread-content-margin)"">
<div class=""[--thread-content-max-width:40rem] thread-lg:[--thread-content-max-width:48rem] mx-auto max-w-(--thread-content-max-width) flex-1 group/turn-messages focus-visible:outline-hidden relative flex w-full min-w-0 flex-col agent-turn"" tabindex=""-1"">
<div class=""flex max-w-full flex-col grow"">
<div class=""min-h-8 text-message relative flex w-full flex-col items-end gap-2 text-start break-words whitespace-normal [.text-message+&amp;]:mt-5"" dir=""auto"" data-message-author-role=""assistant"" data-message-id=""74d74b7a-7527-4c63-ab1c-e4d20e3fcb3d"" data-message-model-slug=""gpt-5-mini"">
<div class=""flex w-full flex-col gap-1 empty:hidden first:pt-[1px]"">
<div class=""markdown prose dark:prose-invert w-full break-words light markdown-new-styling"">
<p data-start=""0"" data-end=""54""><strong>CAMISA DE&nbsp; BRODERY, CUELLO MAO Y PUNTILLA</strong></p>
<p data-start=""56"" data-end=""525"">? Material:&nbsp; algod&oacute;n suave y liviano, con delicado brodery que aporta textura y frescura.<br data-start=""149"" data-end=""152"" />? Dise&ntilde;o: Cuello mao con detalle de puntilla y tablas en el frente que generan un acabado femenino y elegante.<br data-start=""262"" data-end=""265"" />? Calce: Corte recto y c&oacute;modo, ideal para un look relajado pero prolijo.<br data-start=""337"" data-end=""340"" />? Detalles: Terminaciones cuidadas que realzan su estilo artesanal y rom&aacute;ntico.<br data-start=""419"" data-end=""422"" />? Estilo: Vers&aacute;til y sofisticada, perfecta para combinar con jeans, pantalones de lino o faldas midi.</p>
<p data-start=""527"" data-end=""541"">C&oacute;mo usarla:</p>
<p data-start=""543"" data-end=""603"">Con jeans o pantalones sastreros para un look casual chic.</p>
<p data-start=""605"" data-end=""684"">Combinada con faldas o pantalones de lino para un estilo m&aacute;s boho y delicado.</p>
<p data-start=""686"" data-end=""741"">Ideal para llevar sola o debajo de un blazer liviano.</p>
<p data-start=""743"" data-end=""858"" data-is-last-node="""" data-is-only-node="""">Cuidados: Lavar a mano&nbsp; con agua fr&iacute;a. No usar secadora para preservar el brodery y la puntilla.</p>
</div>
</div>
</div>
</div>
<div class=""z-0 flex min-h-[46px] justify-start"">
<table dir=""ltr"" style=""table-layout: fixed; font-size: 10pt; font-family: Arial; width: 0px; border: none;"" border=""1"" cellspacing=""0"" cellpadding=""0"" data-sheets-root=""1"" data-sheets-baot=""1""><colgroup><col width=""100"" /><col width=""92"" /><col width=""102"" /><col width=""105"" /></colgroup>
<tbody>
<tr style=""height: 21px;"">
<td style=""border-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; font-weight: bold;"">MEDIDAS</td>
<td style=""border-top-color: #000000; border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; font-weight: bold; text-align: center;"">HOMBROS</td>
<td style=""border-top-color: #000000; border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; font-weight: bold; text-align: center;"">SISA</td>
<td style=""border-top-color: #000000; border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; font-weight: bold; text-align: center;"">LARGO</td>
</tr>
<tr style=""height: 21px;"">
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-left-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom;"">TALLE S</td>
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; text-align: center;"">40 CM</td>
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; text-align: center;"">49 CM</td>
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; text-align: center;"">58 CM</td>
</tr>
<tr style=""height: 21px;"">
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-left-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom;"">TALLE M</td>
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; text-align: center;"">41 CM</td>
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; text-align: center;"">50 CM</td>
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; text-align: center;"">59 CM</td>
</tr>
<tr style=""height: 21px;"">
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-left-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom;"">TALLE L</td>
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; text-align: center;"">42 CM</td>
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; text-align: center;"">51 CM</td>
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; text-align: center;"">60 CM</td>
</tr>
</tbody>
</table>
<p>&nbsp;</p>
<p>La modelo de la foto usa talle S, Ale usa talle L.</p>
<p>TODAS LAS MEDIDAS SON LINEALES Y APROXIMADAS, NO SON DE CONTORNO.</p>
</div>
<div class=""mt-3 w-full empty:hidden"">
<div class=""text-center"">&nbsp;</div>
</div>
</div>
</div>
</article>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</article>
</div>";;"Camisa Rouge brodery cuello mao elegante y femenina";"Camisa de brodery romántica y versátil, con cuello mao y puntilla. Algodón suave, corte cómodo. ¡Sumá estilo artesanal a tus looks diarios!";;SI;;;;
camisa-rouge;;;Talle;M;;;;;65,990.00;56,092.00;0.10;2.00;10.00;20.00;28;SIMO11771;;;;;;;;;;;;;
camisa-rouge;;;Talle;L;;;;;65,990.00;56,092.00;0.10;2.00;10.00;20.00;54;SIMO11772;;;;;;;;;;;;;
